"Row.names"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"ExoRNeasy1_1"	"ExoRNeasy2_2"	"ExoRNeasy3_3"	"ExoRNeasy1_145"	"Nor1"	"Nor2"	"Nor3"
"983"	"hsa-miR-1238-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"984"	"hsa-miR-4506"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"985"	"hsa-miR-6514-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"986"	"hsa-miR-942-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"987"	"hsa-miR-4727-3p"	4.69294700925454	-5.97488690127091	3.56303043803026	-1.67691155189064	0.0935597788688642	NA	0	0	0	0	0	32.8506290647818	0
"988"	"hsa-miR-4721"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"989"	"hsa-miR-500b-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"990"	"hsa-miR-548f-3p|hsa-miR-548g-3p"	0.0973993816245829	0.60443930575502	3.81694647031143	0.158356767760933	0.874175678193253	NA	0	0.68179567137208	0	0	0	0	0
"991"	"hsa-mir-548f-4"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"992"	"hsa-miR-6727-5p"	3.39522286643632	-5.50710920721958	3.64415998984314	-1.51121499126514	0.130733684130147	NA	0	0	0	0	23.7665600650542	0	0
"993"	"hsa-miR-6753-3p"	2.79606589000638	-5.22593177461321	3.64705518775031	-1.43291820539651	0.151881213887888	NA	0	0	0	0	19.5724612300447	0	0
"994"	"hsa-miR-217"	2.59634689786307	-5.11855292004442	3.64831705908377	-1.40299015605017	0.160619774416185	NA	0	0	0	0	18.1744282850415	0	0
"995"	"hsa-miR-4723-3p"	2.39662790571975	-5.00253361577499	3.64978917158518	-1.37063632461879	0.170488353507983	NA	0	0	0	0	16.7763953400383	0	0
"996"	"hsa-miR-2115-5p"	2.19690891357644	-4.87636396214806	3.65152879923596	-1.33543078262682	0.181735395466391	NA	0	0	0	0	15.3783623950351	0	0
"997"	"hsa-miR-4688"	2.19690891357644	-4.87636396214806	3.65152879923596	-1.33543078262682	0.181735395466391	NA	0	0	0	0	15.3783623950351	0	0
"998"	"hsa-miR-1270"	1.5977519371465	-4.414067722219	3.6593553961107	-1.20624187716515	0.227724241293143	NA	0	0	0	0	11.1842635600255	0	0
"999"	"hsa-miR-642b-3p"	1.69060829382142	-3.69651098176456	3.65928082265088	-1.01017417381121	0.312411850326977	NA	0	0	0.61973922151969	0	9.78623061502233	1.4282882202079	0
"1000"	"hsa-miR-4669"	6.08916818623609	-6.36285728570255	2.87322373242015	-2.21453596317856	0.0267919316170868	NA	0	0	0	0	5.59213178001276	0	37.0320455236399
"1001"	"hsa-miR-3152-5p"	0.798875968573251	-3.40367444808403	3.68802911656721	-0.922897932880786	0.356060397967268	NA	0	0	0	0	5.59213178001276	0	0
"1002"	"hsa-miR-6895-5p"	3.67274113767747	-5.6203291108506	3.64314338621916	-1.54271422094186	0.122900129903891	NA	0	0	0	0	0	25.7091879637423	0
"1003"	"hsa-miR-4648"	2.65253526610039	-5.14888348318521	3.64795114913683	-1.41144529427252	0.158113355433078	NA	0	0	0	0	0	18.5677468627028	0
"1004"	"hsa-miR-3651"	2.44849409178498	-5.03281836848761	3.64939353051801	-1.37908349055829	0.167869013437086	NA	0	0	0	0	0	17.1394586424949	0
"1005"	"hsa-miR-6854-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1006"	"hsa-miR-1273d"	2.47895688607876	4.53932748152141	3.69453104388914	1.22866134499792	0.219198804882461	NA	0	0	17.3526982025513	0	0	0	0
"1007"	"hsa-miR-6502-5p"	2.12392517461637	4.27929347652488	3.69775207437288	1.15726890025493	0.247162515478914	NA	0	0	0	14.8674762223146	0	0	0
"1008"	"hsa-miR-5001-3p"	0.843379918757844	-3.54239628788918	3.68284197746018	-0.961864861313473	0.336117491522532	NA	0	0	0	0	0	0	5.90365943130491
"1009"	"hsa-miR-6869-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1010"	"hsa-miR-329-5p"	4.77935373406667	5.46553653239212	3.2898974276052	1.66130909934497	0.0966513834524652	NA	0	0	8.67634910127566	24.779127037191	0	0	0
"1011"	"hsa-miR-346"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1012"	"hsa-miR-181d-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1013"	"hsa-miR-6839-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1014"	"hsa-miR-676-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1015"	"hsa-miR-3611"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1016"	"hsa-miR-4461"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1017"	"hsa-miR-4728-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1018"	"hsa-miR-6128"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1019"	"hsa-miR-5587-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1020"	"hsa-miR-3691-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1021"	"hsa-miR-887-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1022"	"hsa-miR-519c-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1023"	"hsa-miR-6860"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1024"	"hsa-mir-524"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1025"	"hsa-miR-3929"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1026"	"hsa-miR-4486"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1027"	"hsa-mir-518c"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1028"	"hsa-mir-518b"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1029"	"hsa-miR-615-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1030"	"hsa-miR-7109-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1031"	"hsa-miR-3200-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1032"	"hsa-miR-4743-3p"	1.22673442728414	-4.07128611204863	3.66697933932061	-1.11025608145448	0.266888692489796	NA	0	0	0	0	0	0	8.58714099098896
"1033"	"hsa-miR-6826-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1034"	"hsa-miR-6758-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1035"	"hsa-miR-4474-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1036"	"hsa-miR-1277-3p"	5.11905001782809	0.77917760816447	2.90236373533468	0.268463114625645	0.788342863325167	NA	17.0428140063044	0	8.05660987975597	0	0	0	10.7339262387362
"1037"	"hsa-miR-4709-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1038"	"hsa-miR-4707-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1039"	"hsa-miR-1227-3p"	2.12482018806751	4.31900006903579	3.69722240457976	1.16817426608846	0.242736478495106	NA	0	0	14.8737413164726	0	0	0	0
"1040"	"hsa-miR-6861-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1041"	"hsa-miR-3912-3p"	3.06789191889032	4.81715479724974	3.691668188667	1.30487209333652	0.191936405222941	NA	0	0	0	21.4752434322322	0	0	0
"1042"	"hsa-miR-34c-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1043"	"hsa-miR-3907"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1044"	"hsa-miR-6801-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1045"	"hsa-miR-6731-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1046"	"hsa-miR-6819-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1047"	"hsa-miR-4644"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1048"	"hsa-miR-6775-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1049"	"hsa-miR-6812-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1050"	"hsa-miR-4754"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1051"	"hsa-miR-6880-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1052"	"hsa-miR-3186-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1053"	"hsa-miR-3074-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1054"	"hsa-miR-4781-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1055"	"hsa-mir-151b"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1056"	"hsa-miR-6133"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1057"	"hsa-mir-548f-3"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1058"	"hsa-mir-548f-2"	0.0973993816245829	0.60443930575502	3.81694647031143	0.158356767760933	0.874175678193253	NA	0	0.68179567137208	0	0	0	0	0
"1059"	"hsa-miR-6802-5p"	0.613367213642068	-3.09628401711179	3.70139916559797	-0.836517186768097	0.402864012096109	NA	0	0	0	0	0	0	4.29357049549448
"1060"	"hsa-miR-135b-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1061"	"hsa-miR-551b-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1062"	"hsa-miR-660-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1063"	"hsa-mir-548f-1"	0.0973993816245829	0.60443930575502	3.81694647031143	0.158356767760933	0.874175678193253	NA	0	0.68179567137208	0	0	0	0	0
"1064"	"hsa-mir-500a"	0.0973993816245829	0.60443930575502	3.81694647031143	0.158356767760933	0.874175678193253	NA	0	0.68179567137208	0	0	0	0	0
"1065"	"hsa-miR-1237-3p"	0.0766709017052586	-0.995313858007299	3.80297026077166	-0.261720126574258	0.793537222486301	NA	0	0	0	0	0	0	0.53669631193681
"1066"	"hsa-miR-767-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1067"	"hsa-miR-187-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1068"	"hsa-miR-1289"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1069"	"hsa-miR-548au-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1070"	"hsa-miR-3159"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1071"	"hsa-miR-6720-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1072"	"hsa-miR-5706"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1073"	"hsa-miR-6739-3p"	0.0973993816245829	0.60443930575502	3.81694647031143	0.158356767760933	0.874175678193253	NA	0	0.68179567137208	0	0	0	0	0
"1074"	"hsa-miR-26a-1-3p"	3.82172367136802	5.15464871393223	3.52845881882352	1.46087824135381	0.144048858867748	NA	12.4980636046233	0	14.2540020949529	0	0	0	0
"1075"	"hsa-miR-548av-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1076"	"hsa-miR-6827-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1077"	"hsa-miR-6766-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1078"	"hsa-miR-299-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1079"	"hsa-mir-548ah"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1080"	"hsa-miR-6875-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1081"	"hsa-miR-3925-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1082"	"hsa-miR-516a-3p|hsa-miR-516b-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1083"	"hsa-miR-4478"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1084"	"hsa-miR-550a-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1085"	"hsa-mir-520a"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1086"	"hsa-miR-520b|hsa-miR-520c-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1087"	"hsa-miR-6865-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1088"	"hsa-miR-4463"	0.48693754303727	2.1585050953081	3.7617064881447	0.573810078513777	0.56609632787625	NA	3.40856280126089	0	0	0	0	0	0
"1089"	"hsa-miR-548k"	0.265602523508439	1.53083467816221	3.7884980945714	0.404074290114009	0.686158090250014	NA	0	0	1.85921766455907	0	0	0	0
"1090"	"hsa-miR-1266-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1091"	"hsa-miR-1261"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1092"	"hsa-miR-4510"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1093"	"hsa-miR-4521"	2.35991686068486	4.4336700381581	3.69577109880598	1.19966034681924	0.230271279149564	NA	0	0	0	16.519418024794	0	0	0
"1094"	"hsa-miR-4690-3p"	2.56749106058157	4.58952311350376	3.6939726392086	1.24243560030456	0.214075887447276	NA	0	0	17.972437424071	0	0	0	0
"1095"	"hsa-miR-549a"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1096"	"hsa-miR-4483"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1097"	"hsa-miR-676-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1098"	"hsa-miR-18b-5p"	0.0766709017052586	-0.995313858007299	3.80297026077166	-0.261720126574258	0.793537222486301	NA	0	0	0	0	0	0	0.53669631193681
"1099"	"hsa-miR-3940-3p"	0.0766709017052586	-0.995313858007299	3.80297026077166	-0.261720126574258	0.793537222486301	NA	0	0	0	0	0	0	0.53669631193681
"1100"	"hsa-miR-627-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1101"	"hsa-miR-3939"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1102"	"hsa-miR-520d-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1103"	"hsa-miR-5188"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1104"	"hsa-miR-4745-5p"	1.45674713239991	-4.31501934976438	3.66137865028105	-1.17852310889319	0.238588125177837	NA	0	0	0	0	0	0	10.1972299267994
"1105"	"hsa-miR-515-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1106"	"hsa-miR-1224-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1107"	"hsa-miR-4684-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1108"	"hsa-miR-6515-3p"	1.32801261754219	3.64933997194762	3.70839323943695	0.984075780620748	0.32507825418358	NA	0	0	9.29608832279535	0	0	0	0
"1109"	"hsa-miR-6780b-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1110"	"hsa-miR-4753-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1111"	"hsa-miR-4709-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1112"	"hsa-miR-4455"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1113"	"hsa-miR-372-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1114"	"hsa-miR-7704"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1115"	"hsa-miR-6788-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1116"	"hsa-miR-3065-5p"	3.45306859903948	5.01335445973674	3.64161940701794	1.37668270607172	0.168610367833829	NA	0	13.6359134274416	10.5355667658347	0	0	0	0
"1117"	"hsa-miR-6736-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1118"	"hsa-miR-4318"	0.162312514345757	0.60443930575502	3.81694647031143	0.158356767760933	0.874175678193253	NA	1.1361876004203	0	0	0	0	0	0
"1119"	"hsa-miR-548az-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1120"	"hsa-mir-1283-2"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1121"	"hsa-miR-6130"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1122"	"hsa-miR-378j"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1123"	"hsa-mir-519a-2"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1124"	"hsa-miR-579-5p"	2.68348155968405	-5.18584064751018	3.64751547237923	-1.4217460314507	0.155099991846348	NA	0	0	0	0	0	0	18.7843709177883
"1125"	"hsa-miR-6808-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1126"	"hsa-miR-3122"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1127"	"hsa-miR-7152-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1128"	"hsa-miR-3622a-5p"	2.11006268649484	4.28947699427825	3.69761485623305	1.16006592386103	0.246021966705125	NA	14.7704388054638	0	0	0	0	0	0
"1129"	"hsa-miR-548t-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1130"	"hsa-miR-7851-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1131"	"hsa-miR-367-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1132"	"hsa-miR-4765"	1.36359134274416	3.68335939024219	3.70769471250883	0.993436535595949	0.320497264134948	NA	0	9.54513939920912	0	0	0	0	0
"1133"	"hsa-miR-6743-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1134"	"hsa-miR-4724-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1135"	"hsa-miR-4712-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1136"	"hsa-miR-6854-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1137"	"hsa-miR-5094"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1138"	"hsa-miR-1910-3p"	0.153341803410517	-1.50381849329625	3.78780946430362	-0.39701534817637	0.691356142568414	NA	0	0	0	0	0	0	1.07339262387362
"1139"	"hsa-miR-3154"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1140"	"hsa-miR-3127-3p"	5.06441165396444	5.5587722713364	3.20839060809696	1.7325734146297	0.083171517926874	NA	20.4513768075653	14.9995047701858	0	0	0	0	0
"1141"	"hsa-miR-6511b-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1142"	"hsa-miR-6777-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1143"	"hsa-miR-6889-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1144"	"hsa-miR-4755-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1145"	"hsa-miR-8070"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1146"	"hsa-miR-3199"	2.07011434604198	-4.81519494516212	3.65242790208966	-1.31835455051891	0.187384987725411	NA	0	0	0	0	0	0	14.4908004222939
"1147"	"hsa-miR-376b-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1148"	"hsa-miR-4676-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1149"	"hsa-miR-3118"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1150"	"hsa-miR-4762-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1151"	"hsa-miR-5684"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1152"	"hsa-miR-514a-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1153"	"hsa-miR-6715a-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1154"	"hsa-miR-6501-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1155"	"hsa-miR-6754-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1156"	"hsa-miR-7853-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1157"	"hsa-miR-4677-5p"	0.0766709017052586	-0.995313858007299	3.80297026077166	-0.261720126574258	0.793537222486301	NA	0	0	0	0	0	0	0.53669631193681
"1158"	"hsa-miR-3937"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1159"	"hsa-miR-7974"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1160"	"hsa-miR-210-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1161"	"hsa-miR-1249-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1162"	"hsa-miR-3620-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1163"	"hsa-miR-4664-3p"	0.0973993816245829	0.60443930575502	3.81694647031143	0.158356767760933	0.874175678193253	NA	0	0.68179567137208	0	0	0	0	0
"1164"	"hsa-miR-4749-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1165"	"hsa-miR-302d-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1166"	"hsa-miR-124-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1167"	"hsa-miR-6797-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1168"	"hsa-miR-92a-2-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1169"	"hsa-miR-18b-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1170"	"hsa-miR-4426"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1171"	"hsa-miR-4706"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1172"	"hsa-miR-6836-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1173"	"hsa-miR-3609"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1174"	"hsa-miR-373-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1175"	"hsa-miR-1244"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1176"	"hsa-miR-203b-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1177"	"hsa-miR-5001-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1178"	"hsa-miR-1911-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1179"	"hsa-miR-219a-2-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1180"	"hsa-miR-504-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1181"	"hsa-miR-512-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1182"	"hsa-miR-6737-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1183"	"hsa-miR-6857-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1184"	"hsa-miR-6840-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1185"	"hsa-miR-3940-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1186"	"hsa-miR-4717-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1187"	"hsa-miR-6800-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1188"	"hsa-miR-1915-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1189"	"hsa-miR-548h-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1190"	"hsa-miR-6824-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1191"	"hsa-miR-3529-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1192"	"hsa-miR-20b-3p"	1.55839010599333	3.87373330157217	3.70407030043892	1.04580447652766	0.295651313959647	NA	0	10.9087307419533	0	0	0	0	0
"1193"	"hsa-miR-1264"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1194"	"hsa-miR-1912"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1195"	"hsa-miR-548ao-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1196"	"hsa-miR-500a-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1197"	"hsa-miR-548ah-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1198"	"hsa-miR-4482-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1199"	"hsa-miR-211-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1200"	"hsa-miR-2113"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1201"	"hsa-miR-3148"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1202"	"hsa-miR-3654"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1203"	"hsa-miR-767-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1204"	"hsa-miR-1322"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1205"	"hsa-miR-4284"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1206"	"hsa-mir-302d"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1207"	"hsa-miR-6773-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1208"	"hsa-miR-6511a-5p|hsa-miR-6511b-5p"	0.811562571728783	2.90359817872082	3.72853875680185	0.77874963038104	0.436127214128573	NA	5.68093800210148	0	0	0	0	0	0
"1209"	"hsa-miR-1265"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1210"	"hsa-miR-3664-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1211"	"hsa-miR-1236-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1212"	"hsa-miR-1276"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1213"	"hsa-miR-1295a"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1214"	"hsa-miR-6728-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1215"	"hsa-miR-34a-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1216"	"hsa-miR-3659"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1217"	"hsa-miR-4660"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1218"	"hsa-miR-4725-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1219"	"hsa-miR-548b-5p"	0.265602523508439	1.53083467816221	3.7884980945714	0.404074290114009	0.686158090250014	NA	0	0	1.85921766455907	0	0	0	0
"1220"	"hsa-miR-491-5p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1221"	"hsa-miR-3938"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1222"	"hsa-miR-1909-3p"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
"1223"	"hsa-miR-3149"	0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0
