"","E18_Double_KO_1","E18_Double_KO_2","E18_Double_KO_3","E18_WT_2","E18_WT_3","E18_WT_4"
"ENSMUSG00000022702",3.90817822576861,3.70980963077922,4.37333223840087,3.59996780110222,3.4918243938251,3.60115010168605
"ENSMUSG00000043008",4.04978203075304,3.6291115714073,3.60798907228396,2.85689231938834,2.60206441974143,3.33862629399628
"ENSMUSG00000062901",4.60308919310766,5.3327399816994,4.02871447827494,4.36590596687619,4.15550459832495,3.94889100482279
"ENSMUSG00000041215",4.6355471434787,4.48414338895026,4.48038428794621,5.61305485039387,5.49327994636917,5.63708537324832
"ENSMUSG00000033918",5.05098578137848,5.03035207320768,4.84058053702836,4.44948814501192,4.46932004742499,4.81549501460525
"ENSMUSG00000022822",7.58637466755023,7.36479501411653,8.08668337838381,7.54387575705,7.9328695623726,7.00714246136188
"ENSMUSG00000003235",5.36736828809879,5.58763239260769,5.4759301472026,5.97133888255346,5.96618269646268,5.86684189460547
"ENSMUSG00000003233",4.32520702286655,5.22380561014623,4.58996539044863,5.14474551746958,5.3834895452967,4.25183333868456
"ENSMUSG00000022841",7.5455369777461,7.52980473361559,7.49344444731746,7.40454375049216,7.56666816173814,7.14225699931792
"ENSMUSG00000003234",5.17099120653239,5.19441182515142,5.22515592449633,5.26929650748229,5.11132113751121,5.19629038741123
"ENSMUSG00000033809",3.60800468352177,3.27072019165911,4.07656944741972,3.29565108705729,3.37456617113439,3.43918262202265
"ENSMUSG00000006998",6.83144824883251,7.05985419664191,6.79589405520945,7.56774441796518,7.57402358933485,7.54534516316605
"ENSMUSG00000045983",7.75355275482952,8.21884667313211,7.76902140364307,8.93617195639065,9.09203747014157,8.8397070249243
"ENSMUSG00000022843",4.50108947960526,4.07494222423175,4.16333991689457,3.80030879102197,3.54144578124833,3.38682100646584
"ENSMUSG00000021018",3.98576116672116,4.11732554272552,3.55491844334943,3.94052329904765,3.51111204795843,4.06822178252548
"ENSMUSG00000022847",5.96100143619968,5.49556940520623,5.33940771498377,3.75585248519221,3.7277452000062,2.95489807127067
"ENSMUSG00000006958",6.47845328316223,6.22420966981583,5.74089636931428,1.9495232972986,2.19777997675946,2.6138611534356
"ENSMUSG00000005958",4.72875684298238,4.78513688148628,4.89764371133727,4.58502936772763,4.17981343023001,5.28001973700474
"ENSMUSG00000033653",4.61940944679402,4.58322913421408,4.60961647803,3.93690752011014,4.46339115535102,4.40594931883989
"ENSMUSG00000043391",4.13398261962378,3.99005332664524,4.03357204192424,4.07161081283936,4.37561884906573,5.62708831260759
"ENSMUSG00000022853",5.52986585602544,6.10728404782512,5.92207996342982,5.04246446717985,5.47571563693784,3.96881804871043
"ENSMUSG00000022856",3.61453272651927,4.80039210714166,3.72671926749898,2.78631163994272,2.95742100889356,3.2305325138841
"ENSMUSG00000044626",6.8481632226668,7.56276728164487,7.08682943710738,4.26281247391209,3.89271531950574,4.12969929350194
"ENSMUSG00000022855",6.60923094372385,6.80391054721809,6.82910152858506,5.88671775816449,5.86112083813345,5.99868655062153
"ENSMUSG00000033581",7.95763570719898,8.20273953744691,7.97527808826733,6.51066397802814,6.60453575032312,6.73603978368062
"ENSMUSG00000022858",6.79957592811285,6.78212127080165,6.77429103053415,7.07140469882503,6.85603860101601,6.97597416638219
"ENSMUSG00000013089",2.43070015171386,3.12600082467443,4.60961647803,4.9378123147719,4.87719039600017,3.9448723530854
"ENSMUSG00000004462",3.65942019302232,3.91994908818089,3.98925369237442,4.75071284655049,4.41915174362044,4.39420809398719
"ENSMUSG00000004460",6.3610735858719,6.65900836267437,6.44936706027583,6.60367836512839,6.75247013062025,6.73487655439697
"ENSMUSG00000022868",4.93580934474581,5.55459698085828,5.89964052140121,8.73329527233892,8.77453557452514,7.65764155586854
"ENSMUSG00000022871",8.21421053373093,7.5193063947801,7.18996321953107,5.35443184057197,4.02472693776333,5.0598851587708
"ENSMUSG00000060459",7.52142332212779,7.98422040009706,8.38680042986604,7.62980846241616,7.69702070099964,7.09815760756291
"ENSMUSG00000022875",11.0387701194355,11.1429159717343,11.2222169849418,9.86330583256705,9.66242344474887,9.30966942284505
"ENSMUSG00000022884",8.10022122488193,8.51576239649656,7.98157601397709,8.19205755197197,8.01909616326401,8.2973606258957
"ENSMUSG00000022881",1.94231091068776,1.56164860362856,1.8055108705011,3.77217735573909,3.39131753542372,3.52243812567201
"ENSMUSG00000022885",8.05594066332124,8.16787660162447,7.44413206424379,5.66861408561507,5.09735127003803,5.86577952707522
"ENSMUSG00000033355",6.16377632881755,6.11165850551529,6.46563313345471,3.78831956655897,3.13700034669103,3.95289849362432
"ENSMUSG00000033306",6.78373384684209,6.78212127080165,6.66427508771137,6.50212549164927,6.67378087561458,6.67245108524183
"ENSMUSG00000090257",4.02058653107431,3.95931565176837,4.44436006820173,3.8395682214692,3.74739628758757,3.51703476714267
"ENSMUSG00000038168",4.55299058151729,4.77854922145152,5.00294042327058,4.71315684192689,4.92973745020784,4.24857668935386
"ENSMUSG00000022512",7.23831927943852,7.55732555881967,7.9287768898821,7.40421646032722,7.4141656864093,6.89861424065995
"ENSMUSG00000038127",6.13908549598645,5.92044785915937,6.05343838394469,6.51794267351403,6.60003926845076,6.49967524494575
"ENSMUSG00000051065",5.75336790057328,6.28279628384176,6.130276124692,5.37461913414218,5.27597042532595,5.37865128298675
"ENSMUSG00000038084",4.78481953236245,5.1354837661668,4.64496266792305,5.73985963546636,6.04173729482703,5.59154277401201
"ENSMUSG00000022528",5.39227599246634,5.47670156919044,5.07774571739184,4.27431957412646,4.26180680242731,4.63770789538997
"ENSMUSG00000022533",6.30466474259535,6.71125160495313,6.36516647140509,6.41514046208678,6.52517328215851,6.1520943397805
"ENSMUSG00000022538",4.75262824660123,5.03956471652397,4.83502636254216,5.01013857968402,5.05197976227673,4.54517926941081
"ENSMUSG00000046546",4.07839840778298,3.64850944401856,4.02384050390647,2.49322846054192,2.69943983078605,3.36292489011968
"ENSMUSG00000047434",2.35475129848056,2.61685410565202,2.51031314122826,3.53448579801976,3.67741352445605,3.42770983757871
"ENSMUSG00000049076",5.46271054661648,5.41432751619566,5.40834853029967,5.44504028186046,5.59077743492243,5.55773314105709
"ENSMUSG00000047714",5.34202299363764,5.41291033038338,5.12174785331061,4.72578445025464,4.93545959966624,5.02414512274381
"ENSMUSG00000046598",4.04978203075304,3.51749427402233,4.38857882723248,3.92964866182365,4.03008514277452,3.68545523717228
"ENSMUSG00000022770",5.60554903179546,6.12556829730172,5.5129243546848,6.13728159182823,6.38740884963837,6.60529349026948
"ENSMUSG00000022780",3.44907868102872,3.4361177215447,7.44230673420002,6.32326499082222,6.93027486688044,5.91488395350989
"ENSMUSG00000107002",5.17099120653239,4.6712107039435,5.67091536359951,4.95935887642224,4.79144535303522,4.9991710829656
"ENSMUSG00000022774",5.27355008512901,5.51815349041072,5.11946510751649,5.97398765020245,5.86936483222836,6.24326890480975
"ENSMUSG00000022772",3.19405724477147,3.22622827241309,3.1962045508002,4.74245114872092,5.0999013282201,4.02319253436923
"ENSMUSG00000022781",6.60595859745922,6.96246749497334,6.56627664929885,6.92760051014784,7.00937987051644,6.86657637605482
"ENSMUSG00000023791",3.72121529396976,4.34542473664896,3.97417311909178,4.60794795996078,4.41301260652304,4.86524804980235
"ENSMUSG00000035790",3.20274820503551,3.65811144312985,3.00170152663722,3.67133666623226,3.52635863679005,3.83190810449608
"ENSMUSG00000052384",3.85403697421119,3.53844121246724,4.2026885843704,3.8853113940815,3.4918243938251,4.00013965973302
"ENSMUSG00000035764",3.90817822576861,4.03864609500876,3.7797221890662,4.55939113978258,4.33073138256268,4.5921852567841
"ENSMUSG00000022787",3.35864521458506,3.69122393037919,3.4498213808719,3.55821486981045,3.07613951062654,3.6806301656483
"ENSMUSG00000014074",4.38370267217669,4.73611395513113,4.50157480415056,4.92873873114644,4.74658281418519,4.97572799369311
"ENSMUSG00000053774",5.60554903179546,5.93236692212795,5.2793284563262,5.81859915644452,5.78947203164852,6.02271600421101
"ENSMUSG00000005615",8.06669260657021,8.12199498993593,8.07082135720917,6.59223061578754,6.58646512056928,6.5685472601405
"ENSMUSG00000035699",6.71780869252652,7.19255467616179,6.81294654676198,4.32222595941909,4.51780226550324,4.20891247178034
"ENSMUSG00000022797",4.49756210610994,4.33048987200352,3.29660644775804,6.25738676221102,6.90169496831187,6.41214819497484
"ENSMUSG00000022791",6.55934887757766,6.00188458075676,6.11202113960959,5.01871586440724,5.25667366581302,5.29272379303824
"ENSMUSG00000035629",6.54147455108601,6.5302949737656,6.62940462786432,5.89884915922751,5.8596168556768,5.51500327883579
"ENSMUSG00000022800",5.80279503329573,6.04277529336518,6.19132232942045,6.35477062067001,6.4029804529493,6.37976806413468
"ENSMUSG00000022801",5.40551181962303,5.37847340847944,5.22939603053415,5.25048477100916,5.10244688695884,5.05056539095423
"ENSMUSG00000060636",6.94068826397426,6.64760597146577,7.03690215471324,7.08983802081467,6.60048954780551,6.78294222678079
"ENSMUSG00000022807",6.09658264781859,6.27267479843538,6.33498753948589,5.93916844368977,5.81917907506015,5.3726804724326
"ENSMUSG00000022808",6.58117651016148,7.00070581196752,6.40507233577376,7.04687413451786,7.31476722290565,6.6694099900161
"ENSMUSG00000022811",4.66099777113566,4.93878220053938,4.58666402735838,5.44249247538656,5.55776867282089,5.67396923232593
"ENSMUSG00000075254",6.46225822021651,6.31729382379311,6.10049335122044,4.5380701353688,5.27258381569362,5.94638065959068
"ENSMUSG00000022824",8.39618846857496,8.18188143019529,8.98917555469515,8.08627216140735,7.61203610224952,7.62661799637167
"ENSMUSG00000022817",7.11021634070014,7.08008552750771,7.19972035262107,6.55497517355271,6.85150597770638,6.61291169960674
"ENSMUSG00000022814",5.0242684430027,5.04323336450441,4.80409019580148,4.99630796408205,4.89785338918806,4.92766708730151
"ENSMUSG00000061751",4.14755038458299,3.53323292146448,3.34430318978933,5.2091143365893,5.28720205107572,5.72758504468362
"ENSMUSG00000022836",8.6642460880232,8.1332264475333,8.41778441506595,5.40634252039929,5.89602046422942,6.07972108651891
"ENSMUSG00000035376",5.44267279337994,5.48751338590632,5.69870489132938,5.21360405507032,5.38034641760272,4.87372828019071
"ENSMUSG00000034473",4.43254857610623,4.53714090139148,4.48038428794621,4.37662241385432,4.51398308381319,4.48556648690326
"ENSMUSG00000022844",3.93971379920172,3.48549233251828,4.53278817398408,6.55261445297542,6.806550191286,6.79079975663897
"ENSMUSG00000022848",6.30365515890062,6.79686506532259,7.05612635809314,5.41416555831668,5.59168365043017,5.20471736838563
"ENSMUSG00000022849",4.28075071703679,4.36020657744901,4.65760410732399,4.76709564903769,4.83342327790073,4.16467543174491
"ENSMUSG00000034422",6.39275079748655,6.78869267730121,6.73755120348012,4.37662241385432,4.11573787627081,4.55839085478669
"ENSMUSG00000049502",4.82196026770958,5.4493121363896,4.72221318874707,4.89559303490924,4.68337684282917,3.85350573899381
"ENSMUSG00000022906",5.12829150754593,5.61130408582679,5.56250050773107,5.24902750316718,4.72196284741219,4.8545771798458
"ENSMUSG00000086324",7.32992536871558,6.84284700952657,7.68584159928103,5.41806122686079,5.52872642829625,4.86737278515089
"ENSMUSG00000022905",5.69911918938431,5.99621768623952,5.41766829811624,5.61870805136132,5.64066874318192,5.50821091675567
"ENSMUSG00000003955",5.36349787654635,4.36607716557351,5.4269282467286,5.44376694105327,5.1524369912987,5.84220730501861
"ENSMUSG00000075229",3.38942387613534,3.355787906182,3.71467163973445,4.07819096126308,4.00853187481761,3.98847359852965
"ENSMUSG00000022899",4.99704697426767,4.83254860273376,4.95509798390116,3.03656386574016,1.24922674217813,2.35990985236424
"ENSMUSG00000022837",3.95007431080744,3.66764995748545,3.94868314433773,4.84825627406753,4.48110523242307,4.98944938148256
"ENSMUSG00000034243",7.73756808041921,7.38445105986504,7.61873658662597,6.77698845379612,6.98544552542788,6.91821847993553
"ENSMUSG00000034206",-0.653068205978734,-0.934046558995506,-0.935246302827476,3.74762025149511,4.05658166423574,3.6214343731404
"ENSMUSG00000022828",2.4599944585079,3.58951539706151,2.68101232838322,4.37395075560769,4.55544810767381,4.09747895837397
"ENSMUSG00000022827",3.4343946352716,3.44723681350828,3.47860428150093,4.74245114872092,4.78670483932564,4.16467543174491
"ENSMUSG00000022821",6.08487714716631,6.86737080687041,6.14156929422335,6.20723948896886,6.20520050047882,5.33017822862654
"ENSMUSG00000022816",7.86930010125583,7.97320466529653,8.3715349352646,7.44964674392824,8.10363857323015,8.95333613811149
"ENSMUSG00000034158",6.28331368633918,6.66378253883139,6.14156929422335,6.51975662393014,6.30692534813335,6.89184590073537
"ENSMUSG00000022812",5.92600172681922,6.03634697891917,5.87414106151164,5.69454116375954,5.5315626579926,5.65687404239569
"ENSMUSG00000046516",3.44175534022286,3.59452475987525,3.73270556256471,3.50059542995013,3.3533496852247,3.68545523717228
"ENSMUSG00000022803",4.20491278914884,4.1068458716514,4.33842662345267,3.23216226107191,3.37877228210461,3.64143739778803
"ENSMUSG00000002847",5.17982180818601,5.60635274663512,6.29912996605212,6.32187944925989,6.37061177384577,5.77815062020848
"ENSMUSG00000002844",5.40362840546404,5.73668049550396,5.47235690688458,5.89139576174731,5.92794461408687,5.42266166182747
"ENSMUSG00000002846",3.76294905227895,3.96319386657929,3.74460414581128,3.38858402578396,3.38714789367476,3.72816972353291
"ENSMUSG00000034064",4.36058823850285,4.87227749839452,4.23678636157683,4.26569786495566,4.54612833985724,4.85671767733176
"ENSMUSG00000002845",4.51162014709743,4.45689621380704,4.69794014440404,5.25774911184017,5.65980637134962,5.74039355936453
"ENSMUSG00000022799",4.78192255339526,4.78732610048131,4.90561442244585,4.44440375194019,4.73021627404604,5.31001119536594
"ENSMUSG00000022793",4.70142075069279,4.04231707673726,4.25769535133981,3.78430091482158,4.0903152793909,4.80666441295163
"ENSMUSG00000049436",7.5451098921773,7.20734535717522,6.70518892489958,4.93055801895485,4.38191883742147,5.47932854522814
"ENSMUSG00000022790",4.34103922609807,5.31918637954253,4.8433496262487,4.63943437037137,5.04007845246779,5.43274041068885
"ENSMUSG00000022708",4.07366825587059,3.56420430853232,4.17657574405127,2.88718624170194,2.69943983078605,4.06081383279121
"ENSMUSG00000022704",2.68755598261853,2.92592298922552,2.34820764424525,3.20235345185585,3.26521877494603,3.33248715689887
"ENSMUSG00000036292",4.26838468383268,4.88868358894901,5.41021730652067,3.22031254319416,2.95742100889356,2.70221702785645
"ENSMUSG00000052459",6.2215790994311,6.50590895848265,6.62538821368646,6.84945882064119,7.22912974829319,6.5288284393668
"ENSMUSG00000022698",5.66178591376159,5.75133299296357,5.53021269866597,6.45739680992664,6.51517766452306,6.72201874561144
"ENSMUSG00000068284",4.29301165520377,4.31842965513971,4.12743896538847,4.60111052990722,4.61192444286779,4.38830145302047
"ENSMUSG00000043065",5.12600876175181,5.00423923288855,5.23573291498684,4.08146981504009,4.25037492770701,3.81879260470583
"ENSMUSG00000022687",5.24648574811135,4.54233512857173,4.23678636157683,4.06830944974911,3.43640542495226,3.45056489045919
"ENSMUSG00000036208",3.12257785635153,3.86296641884064,3.2556180363072,3.61814372706667,3.4604175472061,3.84490544502496
"ENSMUSG00000022668",4.12943152739259,4.34542473664896,3.86939423453309,4.44694818829795,4.27766075362815,4.74790911854932
"ENSMUSG00000022665",7.11137072767183,7.3923829281268,6.70366588961336,5.74193321834707,6.24202980497003,7.10537673776446
"ENSMUSG00000022664",4.03038415814179,4.61808454925828,4.24518635643323,5.07901137359163,5.13389309793251,4.68906348008913
"ENSMUSG00000022663",5.48425710826682,5.87072981896032,5.51813264568756,5.28644613041582,5.386625840099,5.27041773789344
"ENSMUSG00000033157",3.21997461914611,3.17364131031887,3.16997300922702,4.17652251884821,4.19658914298083,3.83625357477205
"ENSMUSG00000033149",6.19242184496564,6.41113688819216,5.68642002696972,6.48365677294,6.05953229709428,6.43739600254864
"ENSMUSG00000087141",3.27869705826881,3.52275959023497,4.47325104700672,3.55821486981045,4.00309286727884,2.67336216518426
"ENSMUSG00000022656",4.58989874656312,5.27462676063397,5.14886273209059,5.86880170715047,5.95636602161372,5.9573936523131
"ENSMUSG00000064061",3.0665438214372,3.18696884196586,3.01158303815119,4.78932248285997,5.00921031124718,4.99723197643592
"ENSMUSG00000033031",1.76588434330349,2.46101624052207,2.31667207081214,5.63665085601978,5.53721844455352,5.59025694946977
"ENSMUSG00000055447",7.66787946410644,7.43105103075597,7.28519567083846,5.78781784683877,5.51446103480013,6.41940705326133
"ENSMUSG00000022641",5.93254754131953,6.41821761426282,6.51335909780724,7.13787225510808,7.19286143939048,6.43166390644224
"ENSMUSG00000022639",7.18613558211821,7.40669372163467,6.66427508771137,4.93600215764498,5.24750274869568,6.25142665931869
"ENSMUSG00000022637",6.13455049801761,6.04917509174716,5.48127346827691,5.08882010287159,4.72196284741219,4.77532457612972
"ENSMUSG00000022636",6.89784583869875,7.44706373510355,6.30617242444804,5.24171900202123,5.18882467152498,5.50138642417719
"ENSMUSG00000035356",4.84434977686846,4.31842965513971,4.54644692728198,2.47339728862035,2.24462484021912,3.00207486463873
"ENSMUSG00000075033",4.02058653107431,4.76306001548147,3.64019342377517,4.95579005570096,5.00513489881706,4.11188801738548
"ENSMUSG00000022601",3.78047187952654,3.92393443613207,3.42045252871513,3.87022424962322,4.07743398809417,3.84921200058368
"ENSMUSG00000071533",5.76954507868781,5.63459363642372,5.67558428366436,5.50243130935913,5.35601887200068,5.59154277401201
"ENSMUSG00000044763",3.88136156072343,3.79060371273746,3.48571116799519,4.36321437086993,4.12327811141874,4.2871795285776
"ENSMUSG00000052917",3.57491389705335,3.70980963077922,3.10684503066156,4.2008467206057,4.22723577826287,4.73633044451385
"ENSMUSG00000022757",6.50328971648267,6.54460173554367,6.57213107199134,6.89861682247834,7.02455917277205,6.52815710615744
"ENSMUSG00000022754",3.13170886810366,2.02942756497938,3.09759695385954,3.5535001759384,3.47620643301023,4.8967951167071
"ENSMUSG00000022752",5.5740768241892,5.95785862921642,5.47414463331023,6.42485343666231,6.39884443136461,6.29311899781838
"ENSMUSG00000022751",3.44175534022286,3.11906477746406,3.53450260679533,4.8597595512845,4.61727436880405,4.34321356349193
"ENSMUSG00000022749",5.31822542245545,4.87433849166059,4.82665480109705,5.14003595385025,5.28943792140451,5.11814700785716
"ENSMUSG00000043336",6.50504749317394,5.37702054326009,6.61570295186224,3.88155437362261,4.57757293807702,5.37566896659473
"ENSMUSG00000035107",6.36785136027504,6.12123587650568,6.17162652807953,5.14787670706743,5.55126166096117,6.11948469459267
"ENSMUSG00000022747",5.87797415592493,5.31918637954253,5.95189412950676,4.36590596687619,4.30885537523175,5.33939185253952
"ENSMUSG00000022742",4.46542153089223,5.5648425279813,6.40507233577376,6.53418670088157,6.86581070326368,5.98015268803483
"ENSMUSG00000022744",5.61045616251587,6.06008055500762,6.39943863499596,5.01357561535584,5.19956438643764,5.49315419048009
"ENSMUSG00000022724",3.72725168370043,4.13118106378011,3.84749331997588,3.95131657912165,3.99489571431222,4.45198138054931
"ENSMUSG00000022723",4.35669957027009,4.73157360507088,4.45163723390066,4.1548971347452,3.95601418767931,4.83516843365967
"ENSMUSG00000022911",4.70142075069279,4.72701892081144,4.40741323364397,4.14865844376545,4.016652131007,4.47166758324856
"ENSMUSG00000022912",4.69527507562344,4.91495187140452,4.72521880450269,4.32222595941909,4.47718752454134,5.0374157357443
"ENSMUSG00000059920",4.80778829676539,4.77193134268702,4.55997757784144,4.56642869052251,4.30444008474375,4.62520612702961
"ENSMUSG00000047141",4.23911160625434,4.17196667862661,3.98424432956068,4.1548971347452,4.25495855361472,4.1402814561613
"ENSMUSG00000054604",6.0285521641929,6.28357192635554,5.71240146610962,6.39155899656389,6.31791945765998,6.38051210491491
"ENSMUSG00000004843",6.41909353206588,6.83175336428962,6.54687168660814,6.93169390992046,6.8382039007419,7.11524442457805
"ENSMUSG00000091243",3.97565468027083,3.97476634874404,3.88022126501745,1.9495232972986,3.34046839392797,4.09022010008748
"ENSMUSG00000022707",2.78337177003233,3.91595270047059,1.99673527374387,4.74037831066191,5.15611733778665,4.18866378793653
"ENSMUSG00000052516",4.28893624277365,4.68536645160243,4.61934254885016,4.65492357634143,3.22840159250077,4.37043503222696
"ENSMUSG00000032932",4.52900222532567,5.03404419304975,4.53621500467102,5.2949450948529,5.71407811448934,5.5734360992508
"ENSMUSG00000048490",4.63233401288351,4.89275612529032,4.81541661347427,4.94862581979477,4.93260136189947,4.96782820644801
"ENSMUSG00000022867",5.35961705365238,5.84153080193515,5.38383155397597,4.9378123147719,5.0105662277388,5.15165854607808
"ENSMUSG00000022865",7.11252419168761,7.02595537307258,6.18260181905521,6.38028788422887,5.82535599663262,5.52849281181128
"ENSMUSG00000022889",4.55638515965022,4.59827040033726,4.51205447522469,4.92509325847804,4.89050767555409,4.93376299090998
"ENSMUSG00000022890",6.80671976564071,6.32786030083256,6.92502390626477,6.90047446965712,6.59417281196833,7.00521404665085
"ENSMUSG00000008976",5.37122834402267,5.81602392687019,5.27728208003857,6.00626210164849,5.99180973443848,6.08612088490089
"ENSMUSG00000022892",8.99899735315184,8.74620746193738,8.59212781159925,7.52232248909309,7.94284686947871,8.75143658005085
"ENSMUSG00000022893",8.03875115868534,8.70061930701177,7.08624511347004,4.96469560892285,6.09191738398741,7.18589979983423
"ENSMUSG00000022894",4.03525813251026,4.46785691261245,4.50507649286212,3.52969278683086,3.09159710536673,4.48279739768291
"ENSMUSG00000044442",4.11569147076629,4.69938465136013,4.25769535133981,4.58040163307512,4.74332432597696,4.39420809398719
"ENSMUSG00000052299",5.20815358805761,5.43960165233918,4.98047585974476,5.45265681538497,5.4359008979176,5.36518204057888
"ENSMUSG00000025616",5.24016736557031,5.31615709750379,5.25041162487943,5.10823973483008,5.1314024714341,5.20471736838563
"ENSMUSG00000025613",7.47778210611319,7.40562532239486,7.60941315267685,8.21463098399386,7.98259835550884,8.10998258140208
"ENSMUSG00000025612",6.59362076535912,6.51782391986882,6.49674606224736,6.03445064573308,5.95636602161372,5.76225299332827
"ENSMUSG00000002489",4.14755038458299,4.48684001598003,3.4425350267934,4.01099860655949,3.00172990540053,4.29035028818555
"ENSMUSG00000022982",7.42954368268129,7.32352985895928,7.89781021777647,8.504188504267,8.0692430557723,8.13091577783677
"ENSMUSG00000022983",5.37699913188062,5.10596911985237,5.75860742600747,5.55290975438693,5.67013905681309,5.58896997789389
"ENSMUSG00000053414",3.30315010199335,3.02572359621596,2.75346412273151,5.13688768191701,5.04538004792726,5.35764443178743
"ENSMUSG00000022978",3.31922486485142,3.56420430853232,3.24727873539447,4.37662241385432,4.28215863736775,4.41178429156998
"ENSMUSG00000022972",3.99078798379599,3.69122393037919,3.75640539804363,3.5535001759384,3.29222789527901,3.68545523717228
"ENSMUSG00000022973",5.92993277840914,5.96947381472787,5.86463173773653,5.30198951822827,5.60520901550181,5.02223931660023
"ENSMUSG00000087354",4.47621481096623,3.59452475987525,4.76373245818534,3.77622987256356,3.53014524012104,4.09385409455521
"ENSMUSG00000022974",7.27174429762705,6.43157599711783,7.30692493861318,6.1046184094402,5.86262325434931,6.40192404154254
"ENSMUSG00000022971",4.41020962592608,4.17865357375386,4.80976451989475,3.97971001789748,4.01395045411093,4.09747895837397
"ENSMUSG00000022969",8.23236291730643,8.24377159612437,8.47581861730104,6.24720384593929,5.72485692068137,6.34283184764346
"ENSMUSG00000022967",6.84330799438905,6.65001397543126,6.96752547247348,5.95355505131765,6.02908199402101,6.07052898762442
"ENSMUSG00000022965",5.81984332669748,6.03358319447069,6.4218426316403,6.11345454254646,5.65461214416937,5.91796225135109
"ENSMUSG00000022964",4.93058691355564,5.07045483323944,4.74312217851005,3.23216226107191,3.50727509080078,3.78322359100224
"ENSMUSG00000085337",3.35084684402465,2.54621856305896,2.93056834977813,3.38327999392403,3.4564431781888,3.84921200058368
"ENSMUSG00000022962",4.34103922609807,4.22784112338139,3.9016345715333,5.04414593012181,5.28608281514612,5.21976299184912
"ENSMUSG00000022961",8.16891369207428,8.08732211926422,8.14479978634282,7.98770523577772,8.07993873775123,8.02402608358859
"ENSMUSG00000022960",4.90418736557258,4.6806632851197,4.76956743091543,4.41091111290122,4.45544787284343,4.5504784307071
"ENSMUSG00000022956",7.14895638317482,6.81682788066134,7.63760348514803,7.91329645641621,7.84705394259714,7.76638618026845
"ENSMUSG00000058240",5.26112191028786,5.38571586867374,5.07303487225632,5.14787670706743,5.1524369912987,5.00690155044191
"ENSMUSG00000022957",6.38226881911095,6.55427563214531,6.0830270962279,6.47058653865281,6.5458945725326,6.28360407435378
"ENSMUSG00000087190",4.00078937595349,4.30014816395831,4.39614212130895,5.275035729535,5.55962244119787,4.6721472640254
"ENSMUSG00000039680",5.49491090467614,5.39292215259239,5.27523279696547,4.35510932123287,4.13575825015207,4.46326351070169
"ENSMUSG00000089774",5.50196997706371,5.82989610145174,5.34918210901779,3.80428316003927,3.4444539537258,4.70340687950401
"ENSMUSG00000051989",3.89214811594967,3.06234218745212,3.77392822529122,3.59538781299896,3.01800107457501,4.40302295872724
"ENSMUSG00000022951",5.316224458139,5.96947381472787,6.53835264773642,5.77774663636988,6.20874884014225,5.27522672581584
"ENSMUSG00000022949",4.67979536658978,5.29784660264982,5.5907895521625,6.63302423987209,6.90461503517267,5.28161387533367
"ENSMUSG00000022952",5.34202299363764,5.03956471652397,5.372373955376,2.54164558959262,2.30775281878459,3.31391142764373
"ENSMUSG00000051483",4.85816880054152,4.86814665794632,5.03962108659705,5.25774911184017,4.9482520533031,5.0374157357443
"ENSMUSG00000022946",5.41489218453499,5.41432751619566,5.70936900037749,4.97001267283156,5.19360775105209,4.54517926941081
"ENSMUSG00000039456",4.89617237250846,5.28705716637237,5.06830859434915,4.78127956284634,4.93117011670183,5.02223931660023
"ENSMUSG00000022945",2.22424927424644,1.5201293341903,2.16555433796002,4.33327056869694,4.22723577826287,4.00013965973302
"ENSMUSG00000040820",4.06416117012621,4.18530961804417,4.93965417853661,4.26857749673185,4.6593742326491,4.08292453439696
"ENSMUSG00000022940",3.80350941560341,3.66288858339173,3.75640539804363,4.64830569757692,4.53109034008336,5.28797287203498
"ENSMUSG00000040785",5.73101164162978,5.10245677474348,5.38383155397597,6.77445829699032,6.79479381732699,7.19354098607607
"ENSMUSG00000022898",5.57240122000446,5.78896583739686,5.64734139070578,6.05544483228512,6.05756587919663,5.753089357655
"ENSMUSG00000022897",6.12886163007494,6.06279408879986,6.08068220332502,5.82643724725363,5.7863090925008,5.85832096889246
"ENSMUSG00000062609",3.88676491925276,4.59577438753319,7.25015081044486,5.68810294538019,6.38793062000243,5.03930161188328
"ENSMUSG00000040732",4.16544450596339,3.73724681348607,4.03841330499374,3.73934077373054,3.07094995452397,3.74675542393295
"ENSMUSG00000022895",7.65130791810924,7.39884035796409,6.90793094210544,6.76071824036402,6.47497912962623,6.67245108524183
"ENSMUSG00000022913",3.11338868489687,2.93384990499715,3.39047337122226,4.25412151364805,4.26862269718786,4.23547607682823
"ENSMUSG00000022914",6.29352027323861,6.05372905714741,6.36323837884829,5.85162088171822,5.74046709904611,6.05476673848512
"ENSMUSG00000040681",7.3353695074057,7.73710525483013,6.93738808017184,8.12730228969381,8.06468142799304,8.12026443945095
"ENSMUSG00000023147",2.55807945819009,2.91795227811694,2.61772608364924,3.30128662172673,3.40787662729713,3.50616695649752
"ENSMUSG00000074892",0.180921842582336,2.14319643993695,4.50157480415056,3.75585248519221,4.46140943108215,3.28876577946956
"ENSMUSG00000000159",5.07957852649164,5.32371840957588,4.84058053702836,3.77217735573909,3.76678329880095,3.05523280052791
"ENSMUSG00000000385",6.79095636526033,7.15617174265781,7.32090029824952,8.1407237234881,8.60234546605577,7.24306436875767
